filing_date,title,landing_url,doc_type
"Sep 30, 2010",Hindustan Copper Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/hindustan-copper-limited_236.html,DRHP
"Sep 30, 2010",Sanghvi Forging and Engineering Ltd,https://www.sebi.gov.in/filings/public-issues/sep-2010/sanghvi-forging-and-engineering-ltd_235.html,DRHP
"Sep 29, 2010",Fineotex Chemical Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/fineotex-chemical-limited_237.html,DRHP
"Sep 29, 2010",L and T Finance Holdings Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/l-and-t-finance-holdings-limited_137.html,DRHP
"Sep 29, 2010",MOIL Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/moil-limited_138.html,DRHP
"Sep 28, 2010",AGS Transact Technologies Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/ags-transact-technologies-limited_135.html,DRHP
"Sep 28, 2010",Aravali Infrapower Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/aravali-infrapower-limited_134.html,DRHP
"Sep 28, 2010",Timbor Home Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/timbor-home-limited_136.html,DRHP
"Sep 27, 2010",Kalpataru Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/kalpataru-limited_132.html,DRHP
"Sep 27, 2010",Paramount Printpackaging Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/paramount-printpackaging-limited_133.html,DRHP
"Sep 27, 2010",PG Electroplast Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/pg-electroplast-limited_130.html,DRHP
"Sep 27, 2010",Rama Medicares Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/rama-medicares-limited_131.html,DRHP
"Sep 24, 2010",Blend Financial Services Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/blend-financial-services-limited_129.html,DRHP
"Sep 15, 2010",Aanjaneya Lifecare Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/aanjaneya-lifecare-limited_127.html,DRHP
"Sep 15, 2010",Lavasa Corporation Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/lavasa-corporation-limited_128.html,DRHP
"Sep 14, 2010",IOT Infrastructure and Energy Services Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/iot-infrastructure-and-energy-services-limited_125.html,DRHP
"Sep 14, 2010",Servalakshmi  Paper Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/servalakshmi-paper-limited_126.html,DRHP
"Sep 09, 2010",SVEC Constructions  Ltd,https://www.sebi.gov.in/filings/public-issues/sep-2010/svec-constructions-ltd_124.html,DRHP
"Sep 08, 2010",Sudar Garments Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/sudar-garments-limited_624.html,DRHP
"Sep 08, 2010",Future Ventures India Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/future-ventures-india-limited_123.html,DRHP
"Sep 03, 2010",Shilpi Cable Technologies Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/shilpi-cable-technologies-limited_122.html,DRHP
"Sep 02, 2010",MidValley Entertainment Limited,https://www.sebi.gov.in/filings/public-issues/sep-2010/midvalley-entertainment-limited_121.html,DRHP
"Aug 31, 2010",Dev Procon Limited,https://www.sebi.gov.in/filings/public-issues/aug-2010/dev-procon-limited_599.html,DRHP
"Aug 30, 2010",Omkar Speciality Chemicals Limited,https://www.sebi.gov.in/filings/public-issues/aug-2010/omkar-speciality-chemicals-limited_617.html,DRHP
"Aug 30, 2010",Punjab and Sind Bank,https://www.sebi.gov.in/filings/public-issues/aug-2010/punjab-and-sind-bank_618.html,DRHP
"Aug 25, 2010",Galaxy Surfactants Limited,https://www.sebi.gov.in/filings/public-issues/aug-2010/galaxy-surfactants-limited_598.html,DRHP
"Aug 11, 2010",Coal India Limited,https://www.sebi.gov.in/filings/public-issues/aug-2010/coal-india-limited_597.html,DRHP
"Aug 03, 2010",Betul Oil Limited,https://www.sebi.gov.in/filings/public-issues/aug-2010/betul-oil-limited_596.html,DRHP
"Aug 02, 2010",Birla Pacific Medspa Limited,https://www.sebi.gov.in/filings/public-issues/aug-2010/birla-pacific-medspa-limited_595.html,DRHP
"Jul 29, 2010",A2Z Maintenance and Engineering Services Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/a2z-maintenance-and-engineering-services-limited_708.html,DRHP
"Jul 14, 2010",Entertainment World Developers Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/entertainment-world-developers-limited_706.html,DRHP
"Jul 14, 2010",SRS Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/srs-limited_707.html,DRHP
"Jul 13, 2010",Embassy Property Developments Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/embassy-property-developments-limited_703.html,DRHP
"Jul 13, 2010",Tunip Agro Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/tunip-agro-limited_705.html,DRHP
"Jul 13, 2010",Virgo Engineers Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/virgo-engineers-limited_704.html,DRHP
"Jul 09, 2010",Shekhawati Poly-yarn Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/shekhawati-poly-yarn-limited_702.html,DRHP
"Jul 07, 2010",VMS Industries Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/vms-industries-limited_701.html,DRHP
"Jul 02, 2010",Jain Infraprojects Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/jain-infraprojects-limited_699.html,DRHP
"Jul 02, 2010",Rajputana Stainless Limited,https://www.sebi.gov.in/filings/public-issues/jul-2010/rajputana-stainless-limited_700.html,DRHP
"Jun 30, 2010",Milestone Capital Advisors Limited,https://www.sebi.gov.in/filings/public-issues/jun-2010/milestone-capital-advisors-limited_5551.html,DRHP
"Jun 30, 2010",Planet 41 Mobi-Venture Limited,https://www.sebi.gov.in/filings/public-issues/jun-2010/planet-41-mobi-venture-limited_1310.html,DRHP
"Jun 28, 2010",NKG Infrastructure Limited,https://www.sebi.gov.in/filings/public-issues/jun-2010/nkg-infrastructure-limited_1309.html,DRHP
"Jun 25, 2010",Ind-Barath Power Infra Limited,https://www.sebi.gov.in/filings/public-issues/jun-2010/ind-barath-power-infra-limited_1311.html,DRHP
"Jun 22, 2010",Engineers India Limited,https://www.sebi.gov.in/filings/public-issues/jun-2010/engineers-india-limited_1306.html,DRHP
"Jun 01, 2010",M/s. R.P.P. Infra Projects Limited,https://www.sebi.gov.in/filings/public-issues/jun-2010/m-s-r-p-p-infra-projects-limited_1305.html,DRHP
"May 24, 2010",One97 Communications Limited,https://www.sebi.gov.in/filings/public-issues/may-2010/one97-communications-limited_1640.html,DRHP
"May 14, 2010",Greatship ( India)  Limited,https://www.sebi.gov.in/filings/public-issues/may-2010/greatship-india-limited_5550.html,DRHP
"Apr 30, 2010",Tecpro Systems Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/tecpro-systems-limited_1919.html,DRHP
"Apr 27, 2010",Shirdi Industries Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/shirdi-industries-limited_1918.html,DRHP
"Apr 22, 2010",Orient Green Power Company Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/orient-green-power-company-limited_1917.html,DRHP
"Apr 20, 2010",Claris Lifesciences Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/claris-lifesciences-limited_1916.html,DRHP
"Apr 08, 2010",C Mahendra Exports Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/c-mahendra-exports-limited_1915.html,DRHP
"Apr 05, 2010",ICOMM Tele Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/icomm-tele-limited_1913.html,DRHP
"Apr 05, 2010",JP Infrastructure Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/jp-infrastructure-limited_1912.html,DRHP
"Apr 05, 2010",Ravi Kumar Distilleries Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/ravi-kumar-distilleries-limited_1910.html,DRHP
"Apr 05, 2010",You Broadband and Cable India Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/you-broadband-and-cable-india-limited_1908.html,DRHP
"Apr 01, 2010",Genus Paper Products Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/genus-paper-products-limited_1906.html,DRHP
"Apr 01, 2010",Raheja Universal Limited,https://www.sebi.gov.in/filings/public-issues/apr-2010/raheja-universal-limited_1907.html,DRHP
"Mar 31, 2010",Avantha Power and Infrastructure Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/avantha-power-and-infrastructure-limited_2393.html,DRHP
"Mar 31, 2010",Commercial Engineers and Body Builders Co Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/commercial-engineers-and-body-builders-co-limited_2394.html,DRHP
"Mar 30, 2010",Electrosteel Integrated Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/electrosteel-integrated-limited_2392.html,DRHP
"Mar 30, 2010",Ramky Infrastructure Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/ramky-infrastructure-limited_2391.html,DRHP
"Mar 29, 2010",SKS Microfinance Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/sks-microfinance-limited_2390.html,DRHP
"Mar 26, 2010",Gujarat State Petroleum Corporation Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/gujarat-state-petroleum-corporation-limited_2388.html,DRHP
"Mar 26, 2010",RDB Rasayans Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/rdb-rasayans-limited_2389.html,DRHP
"Mar 25, 2010",Microsec Financial Services Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/microsec-financial-services-limited_2386.html,DRHP
"Mar 25, 2010",Prakash Steelage Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/prakash-steelage-limited_2387.html,DRHP
"Mar 25, 2010",Rushil Decor Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/rushil-decor-limited_2385.html,DRHP
"Mar 22, 2010",Bedmutha Industries Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/bedmutha-industries-limited_2384.html,DRHP
"Mar 19, 2010",Acropetal Technologies Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/acropetal-technologies-limited_2383.html,DRHP
"Mar 19, 2010",Genus Paper Products Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/genus-paper-products-limited_2382.html,DRHP
"Mar 18, 2010",Va Tech Wabag Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/va-tech-wabag-limited_2381.html,DRHP
"Mar 10, 2010",Hindustan Media Ventures Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/hindustan-media-ventures-limited_2380.html,DRHP
"Mar 05, 2010",Bajaj Corp Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/bajaj-corp-limited_2379.html,DRHP
"Mar 02, 2010",SEL Textiles Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/sel-textiles-limited_2378.html,DRHP
"Mar 02, 2010",SJVN Limited,https://www.sebi.gov.in/filings/public-issues/mar-2010/sjvn-limited_2377.html,DRHP
"Feb 26, 2010",Career Point Infosystems Limited,https://www.sebi.gov.in/filings/public-issues/feb-2010/career-point-infosystems-limited_2663.html,DRHP
"Feb 25, 2010",Gyscoal Alloys Limited,https://www.sebi.gov.in/filings/public-issues/feb-2010/gyscoal-alloys-limited_2660.html,DRHP
"Feb 22, 2010",Mittal Corp Limited,https://www.sebi.gov.in/filings/public-issues/feb-2010/mittal-corp-limited_5549.html,DRHP
"Feb 17, 2010",Inventuregrowth and Securities Limited,https://www.sebi.gov.in/filings/public-issues/feb-2010/inventuregrowth-and-securities-limited_2659.html,DRHP
"Feb 04, 2010",Asian Business Exhibition and Conferences Limited,https://www.sebi.gov.in/filings/public-issues/feb-2010/asian-business-exhibition-and-conferences-limited_2658.html,DRHP
"Jan 28, 2010",Parabolic Drugs Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/parabolic-drugs-limited_2750.html,DRHP
"Jan 27, 2010",NMDC Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/nmdc-limited_5548.html,DRHP
"Jan 22, 2010",Technofab Engineering Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/technofab-engineering-limited_5547.html,DRHP
"Jan 20, 2010",Oberoi Realty Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/oberoi-realty-limited_14276.html,DRHP
"Jan 15, 2010",Indosolar Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/indosolar-limited_2749.html,DRHP
"Jan 04, 2010",Aster Silicates Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/aster-silicates-limited_2747.html,DRHP
"Jan 04, 2010",Eros International Media Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/eros-international-media-limited_2745.html,DRHP
"Jan 01, 2010",Jindal Power Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/jindal-power-limited_5545.html,DRHP
"Jan 01, 2010",Neptune Developers Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/neptune-developers-limited_5544.html,DRHP
"Jan 01, 2010",United Bank of India,https://www.sebi.gov.in/filings/public-issues/jan-2010/united-bank-of-india_5546.html,DRHP
"Jan 01, 2010",Persistent Systems Limited,https://www.sebi.gov.in/filings/public-issues/jan-2010/persistent-systems-limited_2744.html,DRHP
"Dec 31, 2009",Gujarat Pipavav Port Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/gujarat-pipavav-port-limited_3143.html,DRHP
"Dec 30, 2009",BPTP Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/bptp-limited_3141.html,DRHP
"Dec 30, 2009",Tirupati Inks Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/tirupati-inks-limited_3140.html,DRHP
"Dec 29, 2009",Gallantt Ispat Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/gallantt-ispat-limited_3139.html,DRHP
"Dec 21, 2009",Fatpipe Networks India Ltd,https://www.sebi.gov.in/filings/public-issues/dec-2009/fatpipe-networks-india-ltd_3137.html,DRHP
"Dec 21, 2009",Gallantt Ispat Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/gallantt-ispat-limited_3136.html,DRHP
"Dec 18, 2009",Sumatex Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/sumatex-limited_3135.html,DRHP
"Dec 17, 2009",Talwalkars Better Value Fitness Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/talwalkars-better-value-fitness-limited_3134.html,DRHP
"Dec 10, 2009",Fineotex Chemical  Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/fineotex-chemical-limited_3133.html,DRHP
"Dec 09, 2009",Tarapur Transformers Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/tarapur-transformers-limited_3132.html,DRHP
"Dec 04, 2009",Rural Electrification Corporation Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/rural-electrification-corporation-limited_3131.html,DRHP
"Dec 03, 2009",Nitesh  Estates Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/nitesh-estates-limited_3129.html,DRHP
"Dec 02, 2009",Jaypee Infratech Limited,https://www.sebi.gov.in/filings/public-issues/dec-2009/jaypee-infratech-limited_3128.html,DRHP
"Nov 30, 2009",Prestige Estates Projects Limited,https://www.sebi.gov.in/filings/public-issues/nov-2009/prestige-estates-projects-limited_3439.html,DRHP
"Nov 24, 2009",PNC Infratech Limited,https://www.sebi.gov.in/filings/public-issues/nov-2009/pnc-infratech-limited_3438.html,DRHP
"Nov 16, 2009",Aqua Logistics Limited,https://www.sebi.gov.in/filings/public-issues/nov-2009/aqua-logistics-limited_3437.html,DRHP
"Nov 13, 2009",Everest Infra Energy Limited,https://www.sebi.gov.in/filings/public-issues/nov-2009/everest-infra-energy-limited_3436.html,DRHP
"Nov 05, 2009",Intrasoft Technologies Limited,https://www.sebi.gov.in/filings/public-issues/nov-2009/intrasoft-technologies-limited_3435.html,DRHP
"Nov 03, 2009",Sterlite Energy Limited,https://www.sebi.gov.in/filings/public-issues/nov-2009/sterlite-energy-limited_3434.html,DRHP
"Oct 28, 2009",Godrej Properties Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/godrej-properties-limited_3718.html,DRHP
"Oct 20, 2009",Tara Health Foods Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/tara-health-foods-limited_3717.html,DRHP
"Oct 15, 2009",Jubilant FoodWorks Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/jubilant-foodworks-limited_3715.html,DRHP
"Oct 14, 2009",Man Infra Construction Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/man-infra-construction-limited_3714.html,DRHP
"Oct 07, 2009",Goenka Diamonds and Jewels Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/goenka-diamonds-and-jewels-limited_3713.html,DRHP
"Oct 06, 2009",Ankita Knit Wear Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/ankita-knit-wear-limited_3711.html,DRHP
"Oct 05, 2009",Cantabil Retail India Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/cantabil-retail-india-limited_3706.html,DRHP
"Oct 05, 2009",DB Realty Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/db-realty-limited_3704.html,DRHP
"Oct 05, 2009",Kumar Urban Development Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/kumar-urban-development-limited_3707.html,DRHP
"Oct 05, 2009",Pipvav Shipyard Limited - Addendum to RHP,https://www.sebi.gov.in/filings/public-issues/oct-2009/pipvav-shipyard-limited-addendum-to-rhp_3709.html,DRHP
"Oct 01, 2009",DQ Entertainment (International) Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/dq-entertainment-international-limited_3692.html,DRHP
"Oct 01, 2009",Emaar MGF Land Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/emaar-mgf-land-limited_3699.html,DRHP
"Oct 01, 2009",Glenmark Generics Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/glenmark-generics-limited_3694.html,DRHP
"Oct 01, 2009",IL and FS Transportation Networks Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/il-and-fs-transportation-networks-limited_3703.html,DRHP
"Oct 01, 2009",Mandhana Industries Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/mandhana-industries-limited_3701.html,DRHP
"Oct 01, 2009",Midfield Industries Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/midfield-industries-limited_3702.html,DRHP
"Oct 01, 2009",Rosmerta Technologies Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/rosmerta-technologies-limited_3693.html,DRHP
"Oct 01, 2009",Sahara Prime City Limited,https://www.sebi.gov.in/filings/public-issues/oct-2009/sahara-prime-city-limited_3696.html,DRHP
"Sep 30, 2009",Ambience Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/ambience-limited_4063.html,DRHP
"Sep 30, 2009",Gravita India Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/gravita-india-limited_4065.html,DRHP
"Sep 30, 2009",Hathway Cable and Datacom  Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/hathway-cable-and-datacom-limited_4056.html,DRHP
"Sep 30, 2009",Lodha Developers Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/lodha-developers-limited_4057.html,DRHP
"Sep 30, 2009",PCI Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/pci-limited_4055.html,DRHP
"Sep 30, 2009",Reliance Infra Tel Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/reliance-infra-tel-limited_4067.html,DRHP
"Sep 30, 2009",Shree Ganesh Jewellery House Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/shree-ganesh-jewellery-house-limited_4059.html,DRHP
"Sep 30, 2009",Vascon Engineers Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/vascon-engineers-limited_4064.html,DRHP
"Sep 29, 2009",Aqua Logistics Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/aqua-logistics-limited_4053.html,DRHP
"Sep 25, 2009",Ashoka Buildcon Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/ashoka-buildcon-limited_4052.html,DRHP
"Sep 23, 2009",Emmbi Polyarns Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/emmbi-polyarns-limited_4051.html,DRHP
"Sep 04, 2009",Birla Shloka Edutech Limited,https://www.sebi.gov.in/filings/public-issues/sep-2009/birla-shloka-edutech-limited_4050.html,DRHP
"Aug 26, 2009",ARSS Infrastructure Projects Limited,https://www.sebi.gov.in/filings/public-issues/aug-2009/arss-infrastructure-projects-limited_4347.html,DRHP
"Aug 21, 2009",Cox and Kings (India) Limited,https://www.sebi.gov.in/filings/public-issues/aug-2009/cox-and-kings-india-limited_4346.html,DRHP
"Aug 14, 2009",D B Corp Limited,https://www.sebi.gov.in/filings/public-issues/aug-2009/d-b-corp-limited_4344.html,DRHP
"Aug 14, 2009",JSW Energy Limited,https://www.sebi.gov.in/filings/public-issues/aug-2009/jsw-energy-limited_4345.html,DRHP
"Aug 10, 2009",Den Networks Limited,https://www.sebi.gov.in/filings/public-issues/aug-2009/den-networks-limited_4343.html,DRHP
"Aug 07, 2009",M/s. Thangamayil Jewellery Ltd,https://www.sebi.gov.in/filings/public-issues/aug-2009/m-s-thangamayil-jewellery-ltd_4342.html,DRHP
"Jul 20, 2009",Vipul  Impex  and Infrabuild Limited,https://www.sebi.gov.in/filings/public-issues/jul-2009/vipul-impex-and-infrabuild-limited_4583.html,DRHP
"Jul 16, 2009",IndiaBulls Power Limited,https://www.sebi.gov.in/filings/public-issues/jul-2009/indiabulls-power-limited_4582.html,DRHP
"Jul 13, 2009",Sai Silks (Kalamandir) Limited,https://www.sebi.gov.in/filings/public-issues/jul-2009/sai-silks-kalamandir-limited_4581.html,DRHP
"Apr 28, 2009",Kabirdass Motor Company Limited,https://www.sebi.gov.in/filings/public-issues/apr-2009/kabirdass-motor-company-limited_5209.html,DRHP
"Apr 22, 2009",Adani Power Limited,https://www.sebi.gov.in/filings/public-issues/apr-2009/adani-power-limited_5208.html,DRHP
"Mar 26, 2009",Thinksoft Global Services Limited,https://www.sebi.gov.in/filings/public-issues/mar-2009/thinksoft-global-services-limited_5363.html,DRHP
"Jan 29, 2009",Mayajaal Entertainment Limited,https://www.sebi.gov.in/filings/public-issues/jan-2009/mayajaal-entertainment-limited_5598.html,DRHP
"Jan 01, 2009",Pradip Overseas Limited,https://www.sebi.gov.in/filings/public-issues/jan-2009/pradip-overseas-limited_5594.html,DRHP
"Jan 01, 2009",Sea TV Network Limited,https://www.sebi.gov.in/filings/public-issues/jan-2009/sea-tv-network-limited_5595.html,DRHP
"Dec 30, 2008",Great Eastern Energy Corporation Limited,https://www.sebi.gov.in/filings/public-issues/dec-2008/great-eastern-energy-corporation-limited_7982.html,DRHP
"Dec 24, 2008",Texmo Pipes and Products Ltd,https://www.sebi.gov.in/filings/public-issues/dec-2008/texmo-pipes-and-products-ltd_7981.html,DRHP
"Nov 03, 2008",Usher Eco Power Limited,https://www.sebi.gov.in/filings/public-issues/nov-2008/usher-eco-power-limited_14278.html,DRHP
"Oct 29, 2008",Midvalley Entertainment Limited,https://www.sebi.gov.in/filings/public-issues/oct-2008/midvalley-entertainment-limited_7577.html,DRHP
"Oct 13, 2008",Thomas Cook (India) Limited,https://www.sebi.gov.in/filings/public-issues/oct-2008/thomas-cook-india-limited_7576.html,DRHP
"Oct 08, 2008",AMR Constructions Limited,https://www.sebi.gov.in/filings/public-issues/oct-2008/amr-constructions-limited_7575.html,DRHP
"Oct 03, 2008",Gujarat Pipavav Port Limited,https://www.sebi.gov.in/filings/public-issues/oct-2008/gujarat-pipavav-port-limited_7574.html,DRHP
"Oct 03, 2008",Mahindra Holidays and Resorts India Limited,https://www.sebi.gov.in/filings/public-issues/oct-2008/mahindra-holidays-and-resorts-india-limited_7571.html,DRHP
"Oct 01, 2008",BS Transcomm Limited,https://www.sebi.gov.in/filings/public-issues/oct-2008/bs-transcomm-limited_7569.html,DRHP
"Oct 01, 2008",MBL Infrastructures Limited,https://www.sebi.gov.in/filings/public-issues/oct-2008/mbl-infrastructures-limited_7568.html,DRHP
"Sep 30, 2008",Shri Nataraj Ceramic and Chemical Industries Limited,https://www.sebi.gov.in/filings/public-issues/sep-2008/shri-nataraj-ceramic-and-chemical-industries-limited_7420.html,DRHP
"Sep 30, 2008",Aravali Infrapower Limited,https://www.sebi.gov.in/filings/public-issues/sep-2008/aravali-infrapower-limited_7413.html,DRHP
"Sep 29, 2008",Globus Spirits Limited,https://www.sebi.gov.in/filings/public-issues/sep-2008/globus-spirits-limited_7407.html,DRHP
"Sep 18, 2008",Syncom Healthcare Limited,https://www.sebi.gov.in/filings/public-issues/sep-2008/syncom-healthcare-limited_7405.html,DRHP
"Aug 21, 2008",Jindal Cotex Limited,https://www.sebi.gov.in/filings/public-issues/aug-2008/jindal-cotex-limited_6909.html,DRHP
"Aug 13, 2008",Astec Lifesciences Limited,https://www.sebi.gov.in/filings/public-issues/aug-2008/astec-lifesciences-limited_6904.html,DRHP
"Aug 12, 2008",Trinity India Limited,https://www.sebi.gov.in/filings/public-issues/aug-2008/trinity-india-limited_6900.html,DRHP
"Aug 08, 2008",Rishabdev Technocable Limited,https://www.sebi.gov.in/filings/public-issues/aug-2008/rishabdev-technocable-limited_14279.html,DRHP
"Aug 07, 2008",NHPC Limited,https://www.sebi.gov.in/filings/public-issues/aug-2008/nhpc-limited_14280.html,DRHP
"Aug 05, 2008",Excel Infoways Limited,https://www.sebi.gov.in/filings/public-issues/aug-2008/excel-infoways-limited_6898.html,DRHP
"Aug 01, 2008",Radiant Info Systems Limited,https://www.sebi.gov.in/filings/public-issues/aug-2008/radiant-info-systems-limited_6886.html,DRHP
"Jul 16, 2008",Persistent Systems Limited,https://www.sebi.gov.in/filings/public-issues/jul-2008/persistent-systems-limited_7098.html,DRHP
"Jul 11, 2008",Gemini Engi - Fab Limited,https://www.sebi.gov.in/filings/public-issues/jul-2008/gemini-engi-fab-limited_7096.html,DRHP
"Jul 02, 2008",C Mahendra Exports Limited,https://www.sebi.gov.in/filings/public-issues/jul-2008/c-mahendra-exports-limited_7094.html,DRHP
"Jun 30, 2008",Cellebrum Technologies Limited,https://www.sebi.gov.in/filings/public-issues/jun-2008/cellebrum-technologies-limited_6788.html,DRHP
"Jun 13, 2008",Raj Oil Mills Limited,https://www.sebi.gov.in/filings/public-issues/jun-2008/raj-oil-mills-limited_6782.html,DRHP
"Jun 05, 2008",Edserv Softsystems Limited,https://www.sebi.gov.in/filings/public-issues/jun-2008/edserv-softsystems-limited_6781.html,DRHP
"Jun 04, 2008",Alkali Metals Ltd - Draft RHP,https://www.sebi.gov.in/filings/public-issues/jun-2008/alkali-metals-ltd-draft-rhp_6779.html,DRHP
"Jun 03, 2008",Godrej Properties Limited,https://www.sebi.gov.in/filings/public-issues/jun-2008/godrej-properties-limited_6776.html,DRHP
"May 16, 2008",Triveni Infrastructure Development Company Limited,https://www.sebi.gov.in/filings/public-issues/may-2008/triveni-infrastructure-development-company-limited_14282.html,DRHP
"May 12, 2008",Infinite Computer Solutions (India) Limited,https://www.sebi.gov.in/filings/public-issues/may-2008/infinite-computer-solutions-india-limited_6585.html,DRHP
"May 09, 2008",Gini and Jony Limited,https://www.sebi.gov.in/filings/public-issues/may-2008/gini-and-jony-limited_6583.html,DRHP
"May 05, 2008",Adani Power Limited,https://www.sebi.gov.in/filings/public-issues/may-2008/adani-power-limited_6582.html,DRHP
"Apr 30, 2008",Neoteric Infomatique Limited,https://www.sebi.gov.in/filings/public-issues/apr-2008/neoteric-infomatique-limited_6588.html,DRHP
"Apr 30, 2008",Vijai Infrstructure Limited,https://www.sebi.gov.in/filings/public-issues/apr-2008/vijai-infrstructure-limited_6592.html,DRHP
